"","CustomerID","recency","frequency","monetary","recency.log","frequency.log","monetary.log","recency.z","frequency.z","monetary.z"
"16",12832,33,2,383.03,3.49650756146648,0.693147180559945,5.94837435717628,-0.197503884422385,-0.265491303086169,-0.383407705971929
"17",12833,146,1,417.38,4.98360662170834,0,6.03423663895185,0.889697077142424,-1.04191935307745,-0.320449745779542
"18",12834,283,1,312.38,5.64544689764324,0,5.74454046712837,1.37356086512822,-1.04191935307745,-0.532867581369125
"19",12836,60,4,2612.86,4.0943445622221,1.38629436111989,7.86823895732843,0.239567847688604,0.510936746905112,1.02432053711259
"20",12837,174,1,134.1,5.15905529921453,0,4.89933122453758,1.0179655805594,-1.04191935307745,-1.15261176646261
"21",12838,34,1,292.34,3.52636052461616,0,5.67825951742511,-0.175678727571964,-1.04191935307745,-0.58146765705589
"22",12839,3,13,5181.01,1.09861228866811,2.56494935746154,8.55277459801191,-1.95057744624288,1.83120584138912,1.52625184763923
"23",12840,144,4,2714.27,4.969813299576,1.38629436111989,7.90631516124272,0.879612938508775,0.510936746905112,1.05223966621958
"24",12841,5,23,3370.41,1.6094379124341,3.13549421592915,8.12281934720795,-1.5771187277228,2.47030103547864,1.21098995376856
"25",12842,71,2,1118.99,4.26267987704132,0.693147180559945,7.02027113403211,0.36263585373455,-0.265491303086169,0.402553640641593
"26",12843,66,8,1680.76,4.18965474202643,2.07944154167984,7.42706084618066,0.309248020247737,1.28736479689639,0.700829553819195
"27",12844,30,2,325.96,3.40119738166216,0.693147180559945,5.78708141351151,-0.267184056981517,-0.265491303086169,-0.501674708858041
"28",12845,268,4,354.09,5.59098698051086,1.38629436111989,5.86983349231326,1.33374584818951,0.510936746905112,-0.440997284786602
"29",12847,23,1,871.54,3.13549421592915,0,6.77037649462872,-0.46143657518885,-1.04191935307745,0.219320020074967
"30",12849,32,2,1050.89,3.46573590279973,0.693147180559945,6.95748785608383,-0.220000688963434,-0.265491303086169,0.356518210041839
"31",12851,97,1,135.18,4.57471097850338,0,4.90734670459033,0.590758191121081,-1.04191935307745,-1.14673446779726
"32",12852,295,1,299.75,5.68697535633982,0,5.70328234961452,1.40392184203576,-1.04191935307745,-0.563119827947422
"33",12853,135,6,1881.7,4.90527477843843,1.79175946922805,7.53998404457267,0.832429570490691,0.965118040658062,0.783629755283016
"34",12854,79,3,1289.15,4.36944785246702,1.09861228866811,7.16181593293107,0.44069268844755,0.188689990666781,0.506340444698497
"35",12856,8,6,2162.68,2.07944154167984,1.79175946922805,7.67914971019304,-1.23350449830368,0.965118040658062,0.885672075322632
"36",12857,211,2,1106.4,5.35185813347607,0.693147180559945,7.0089571594911,1.15892150771026,-0.265491303086169,0.394257742325819
"37",12863,53,1,504.2,3.97029191355212,0,6.22317132908268,0.148874387834808,-1.04191935307745,-0.181914611908898
"38",12864,139,1,147.12,4.93447393313069,0,4.99192806663056,0.853776735522954,-1.04191935307745,-1.08471573367759
"39",12867,27,7,3986.22,3.29583686600433,1.94591014905531,8.29062377853384,-0.344211914100547,1.13778975468916,1.33403146267157
"40",12868,186,5,1403.76,5.2257466737132,1.6094379124341,7.24698086451416,1.06672287482548,0.760890749855915,0.56878707739352
"41",12871,85,2,380.64,4.44265125649032,0.693147180559945,5.94211672747764,0.494210852349153,-0.265491303086169,-0.387996072287365
"42",12872,327,2,599.97,5.78996017089725,0.693147180559945,6.39704631507779,1.47921285149629,-0.265491303086169,-0.0544219082401924
"43",12873,283,1,374,5.64544689764324,0,5.9245231413541,1.37356086512822,-1.04191935307745,-0.400896454992107
"44",12875,144,2,343.23,4.969813299576,0.693147180559945,5.83869208377058,0.879612938508775,-0.265491303086169,-0.463831520248565
"45",12877,4,12,1535.77,1.38629436111989,2.484906649788,7.33685227470917,-1.7402564029738,1.74154609064934,0.634684704948778
"46",12878,237,2,841.64,5.46806014113513,0.693147180559945,6.73547117795874,1.24387545451871,-0.265491303086169,0.193725923435938
"47",12879,45,3,552.57,3.80666248977032,1.09861228866811,6.31476107837203,0.0292468044195257,0.188689990666781,-0.114757023378212
"48",12881,276,1,298,5.62040086571715,0,5.69742900068403,1.35525000022256,-1.04191935307745,-0.567411758016569
"49",12882,10,2,1463.04,2.30258509299405,0.693147180559945,7.28834009022167,-1.07036682305268,-0.265491303086169,0.599113460897834
"50",12883,25,4,703.47,3.2188758248682,1.38629436111989,6.55616737409196,-0.400477243131566,0.510936746905112,0.0622525743384336
"51",12884,89,1,309.05,4.48863636973214,0,5.73382659600458,0.527830037964162,-1.04191935307745,-0.540723457753602
"52",12885,64,3,1158.27,4.15888308335967,1.09861228866811,7.05476912350604,0.286751215706688,0.188689990666781,0.427849067260863
"53",12886,68,2,1351.09,4.21950770517611,0.693147180559945,7.20874096463731,0.331073177098158,-0.265491303086169,0.540747919285652
"54",12888,215,2,313.77,5.37063802812766,0.693147180559945,5.74897888744246,1.17265127196683,-0.265491303086169,-0.529613138513969
"55",12890,25,1,380.47,3.2188758248682,0,5.94167012884417,-0.400477243131566,-1.04191935307745,-0.388323537833433
"56",12891,186,3,331,5.2257466737132,1.09861228866811,5.8024204445532,1.06672287482548,0.188689990666781,-0.490427464017322
"57",12893,31,1,188.14,3.43398720448515,0,5.23771774441911,-0.243211795915804,-1.04191935307745,-0.90449204954166
"58",12895,43,2,347.3,3.76120011569356,0.693147180559945,5.850476853807,-0.00399021262440338,-0.265491303086169,-0.45519041419493
"59",12897,205,2,216.5,5.32300997913841,0.693147180559945,5.37805233456689,1.13783095498664,-0.265491303086169,-0.801592623187808
"60",12901,9,28,16293.1,2.19722457733622,3.3322045101752,9.69850312183783,-1.14739468017171,2.69064585467172,2.36634984297153
"61",12902,265,1,138.68,5.57972982598622,0,4.9328899454714,1.32551587242605,-1.04191935307745,-1.12800505239715
"62",12904,19,2,509.58,2.94443897916644,0.693147180559945,6.23378307780823,-0.601114853975891,-0.265491303086169,-0.174133616109354
"63",12906,12,5,2919.81,2.484906649788,1.6094379124341,7.97930807286951,-0.937073636902634,0.760890749855915,1.10576124437351
"64",12908,177,2,246,5.17614973257383,0.693147180559945,5.50573795739701,1.03046312351569,-0.265491303086169,-0.707967969928639
"65",12909,40,5,2128.83,3.68887945411394,1.6094379124341,7.66337478506689,-0.0568630137124392,0.760890749855915,0.87410521397686
"66",12910,24,8,3075.04,3.17805383034795,2.07944154167984,8.03110570765951,-0.430321732232512,1.28736479689639,1.14374152351042
"67",12912,3,5,1662.3,1.09861228866811,1.6094379124341,7.41601762034496,-1.95057744624288,0.760890749855915,0.692732180232305
"68",12913,5,4,2066.01,1.6094379124341,1.38629436111989,7.63342289124383,-1.5771187277228,0.510936746905112,0.852143182453778
"69",12915,149,1,164,5.00394630594546,0,5.10047599809605,0.904567185564743,-1.04191935307745,-1.00512366825785
"70",12916,139,4,2982.35,4.93447393313069,1.38629436111989,8.0005003893722,0.853776735522954,0.510936746905112,1.12130037274478
"71",12917,129,1,594,4.85981240436167,0,6.3870476553617,0.799192553446762,-1.04191935307745,-0.0617533605073039
"72",12919,9,6,1301.44,2.19722457733622,1.79175946922805,7.17130345773108,-1.14739468017171,0.965118040658062,0.513297110609664
"73",12920,18,1,164.23,2.89037175789616,0,5.1018766011932,-0.640642775501591,-1.04191935307745,-1.00409668513776
"74",12921,10,35,15701.94,2.30258509299405,3.55534806148941,9.66154591920114,-1.07036682305268,2.94059985762253,2.33925121428025
"75",12922,162,1,405.38,5.08759633523238,0,6.0050715505142,0.965722756640739,-1.04191935307745,-0.341834857366311
"76",12923,65,1,176.97,4.17438726989564,0,5.17654513461813,0.298086147562162,-1.04191935307745,-0.949346468188269
"77",12924,89,4,929.95,4.48863636973214,1.38629436111989,6.83523834814296,0.527830037964162,0.510936746905112,0.2668795527022
"78",12925,5,2,694.05,1.6094379124341,0.693147180559945,6.54268807548081,-1.5771187277228,-0.265491303086169,0.0523689662181612
"79",12928,36,5,2062.7,3.58351893845611,1.6094379124341,7.6318195621768,-0.133890870831469,0.760890749855915,0.850967551833557
"80",12929,312,1,105.1,5.74300318780948,0,4.65586330030361,1.44488314305245,-1.04191935307745,-1.33113303989104
"81",12930,79,2,409.9,4.36944785246702,0.693147180559945,6.01615715969835,0.44069268844755,-0.265491303086169,-0.333706406464567
"82",12931,22,15,33462.81,3.09104245335832,2.70805020110221,10.418192940275,-0.493934745823428,1.99150009360015,2.8940577259098
"83",12933,25,3,606.28,3.2188758248682,1.09861228866811,6.40750685225392,-0.400477243131566,0.188689990666781,-0.0467517873267144
"84",12935,3,7,2156.45,1.09861228866811,1.94591014905531,7.67626500153671,-1.95057744624288,1.13778975468916,0.883556881444761
"85",12936,18,4,1012.9,2.89037175789616,1.38629436111989,6.92067150424868,-0.640642775501591,0.510936746905112,0.329522859285562
"86",12937,16,4,1504.27,2.77258872223978,1.38629436111989,7.31612948489243,-0.726752593633555,0.510936746905112,0.619489853969067
"87",12938,26,1,114.14,3.25809653802148,0,4.73830149859127,-0.371803432358954,-1.04191935307745,-1.270685766667
"88",12939,65,8,11581.8,4.17438726989564,2.07944154167984,9.35719881366108,0.298086147562162,1.28736479689639,2.11609067674244
"89",12940,55,2,876.29,4.00733318523247,0.693147180559945,6.77581119734129,0.175954834097688,-0.265491303086169,0.223304980525117
"90",12942,132,3,683.9,4.88280192258637,1.09861228866811,6.52795791762255,0.815999924917859,0.188689990666781,0.0415681736828315
"91",12944,36,2,604.51,3.58351893845611,0.693147180559945,6.40458362206964,-0.133890870831469,-0.265491303086169,-0.048895226864646
"92",12945,289,1,462.95,5.66642668811243,0,6.13783503961628,1.38889894782987,-1.04191935307745,-0.244486891658401
"93",12947,144,5,1103.25,4.969813299576,1.6094379124341,7.00610628532909,0.879612938508775,0.760890749855915,0.392167357371051
"94",12948,17,7,2053.7,2.83321334405622,1.94591014905531,7.62744701476419,-0.682430632242085,1.13778975468916,0.847761409855384
"95",12949,31,8,4143.02,3.43398720448515,2.07944154167984,8.3292044061764,-0.243211795915804,1.28736479689639,1.36232045719965
"96",12950,3,3,1843,1.09861228866811,1.09861228866811,7.51920421555758,-1.95057744624288,0.188689990666781,0.768393080681751
"97",12951,9,6,1042.07,2.19722457733622,1.79175946922805,6.94906035679886,-1.14739468017171,0.965118040658062,0.350338800951701
"98",12952,6,4,1382.84,1.79175946922805,1.38629436111989,7.23196694677571,-1.44382554157276,0.510936746905112,0.557778219769867
"99",12953,10,1,329.85,2.30258509299405,0,5.79894112782943,-1.07036682305268,-1.04191935307745,-0.492978650396975
"100",12955,2,11,4734.26,0.693147180559945,2.39789527279837,8.46260183280998,-2.24700830764392,1.64408039265929,1.46013325348331
"101",12956,307,1,108.07,5.7268477475872,0,4.6837040636422,1.43307208714249,-1.04191935307745,-1.3107189810779
"102",12957,10,8,3979.04,2.30258509299405,2.07944154167984,8.28882099452774,-1.07036682305268,1.28736479689639,1.33270958301331
"103",12962,8,2,266.39,2.07944154167984,0.693147180559945,5.58533671944972,-1.23350449830368,-0.265491303086169,-0.649602694873679
"104",12963,9,8,1841.03,2.19722457733622,2.07944154167984,7.51813479253689,-1.14739468017171,1.28736479689639,0.767608933200774
"105",12965,90,1,771.91,4.49980967033027,0,6.64899750330876,0.535998709089648,-1.04191935307745,0.130319663391126
"106",12966,10,1,160.18,2.30258509299405,0,5.07692228576794,-1.07036682305268,-1.04191935307745,-1.02239427477412
"107",12967,359,1,0,5.88332238848828,0,-2.30258509299405,1.5474688913611,-1.04191935307745,-6.43337010937753
"108",12968,113,1,135.95,4.72738781871234,0,4.91302246522925,0.702378467080949,-1.04191935307745,-1.14257275318896
"109",12970,8,4,452.24,2.07944154167984,1.38629436111989,6.11443410945167,-1.23350449830368,0.510936746905112,-0.261645471646054
"110",12971,4,83,10662.07,1.38629436111989,4.4188406077966,9.2744572417313,-1.7402564029738,3.90784008122077,2.0554209567666
"111",12974,198,1,144.8,5.28826703069454,0,4.97604384932664,1.1124307863189,-1.04191935307745,-1.09636273280256
"112",12976,212,1,738.6,5.35658627467201,0,6.60489188453469,1.16237819717505,-1.04191935307745,0.0979795050163893
"113",12977,157,1,39.24,5.05624580534831,0,3.67224181296091,0.942802746032979,-1.04191935307745,-2.05236710406795
"114",12980,158,9,7092.06,5.06259503302697,2.19722457733622,8.86674522757131,0.947444593117671,1.41929933441101,1.75646877163208
"115",12981,30,2,372.22,3.40119738166216,0.693147180559945,5.91975369955398,-0.267184056981517,-0.265491303086169,-0.404393617200965
"116",12982,243,1,377.2,5.49306144334055,0,5.93304062697027,1.26215361804178,-1.04191935307745,-0.394651064009332
"117",12984,19,1,97.5,2.94443897916644,0,4.58087749341905,-0.601114853975891,-1.04191935307745,-1.38611589554321
"118",12985,1,2,1215.62,0,0.693147180559945,7.10309177285359,-2.75376021231404,-0.265491303086169,0.463281335902004
"119",12987,74,2,545,4.30406509320417,0.693147180559945,6.30096926407024,0.392892107678726,-0.265491303086169,-0.124869781597971
"120",12988,293,1,535.32,5.68017260901707,0,6.28305148563697,1.39894843197297,-1.04191935307745,-0.138007876207264
"121",12989,4,15,6854.51,1.38629436111989,2.70805020110221,8.83267669759897,-1.7402564029738,1.99150009360015,1.73148824340179
"122",12990,32,3,409.5,3.46573590279973,1.09861228866811,6.0151810737253,-0.220000688963434,0.188689990666781,-0.334422115161858
"123",12991,24,2,503.76,3.17805383034795,0.693147180559945,6.2222984517062,-0.430321732232512,-0.265491303086169,-0.182554643573384
"124",12993,24,4,414.76,3.17805383034795,1.38629436111989,6.027941113918,-0.430321732232512,0.510936746905112,-0.325065898603286
"125",12994,5,3,902.22,1.6094379124341,1.09861228866811,6.80496922433166,-1.5771187277228,0.188689990666781,0.244684914351553
"126",12995,86,1,200.72,4.45434729625351,0,5.30240898445129,0.502761692045718,-1.04191935307745,-0.857057618141525
"127",12997,23,4,1197.94,3.13549421592915,1.38629436111989,7.08844216709963,-0.46143657518885,0.510936746905112,0.452539607673741
"128",12999,197,3,455.88,5.28320372873799,1.09861228866811,6.1224489489034,1.10872906468984,0.188689990666781,-0.255768642697231
"129",13000,107,3,534.85,4.67282883446191,1.09861228866811,6.28217328458462,0.662491023315484,0.188689990666781,-0.138651811422495
"130",13001,5,13,9797.92,1.6094379124341,2.56494935746154,9.18993560342934,-1.5771187277228,1.83120584138912,1.99344601468995
"131",13002,319,1,120.95,5.76519110278484,0,4.79620368338407,1.4611044716386,-1.04191935307745,-1.22822936590694
"132",13003,106,3,149.05,4.66343909411207,1.09861228866811,5.00495251096076,0.65562629250493,0.188689990666781,-1.07516564450326
"133",13004,12,18,5613.43,2.484906649788,2.89037175789616,8.63293503414393,-0.937073636902634,2.19572738440229,1.58502896656318
"134",13005,174,2,468.95,5.15905529921453,0.693147180559945,6.15070937257196,1.0179655805594,-0.265491303086169,-0.235046870674031
"135",13006,57,1,81.57,4.04305126783455,0,4.40268673737018,0.202067912095274,-1.04191935307745,-1.51677310956064
"136",13008,324,1,178.47,5.78074351579233,0,5.18498068120903,1.47247466131086,-1.04191935307745,-0.943161158463336
"137",13012,10,8,1311.62,2.30258509299405,2.07944154167984,7.17909453209374,-1.07036682305268,1.28736479689639,0.51900986526092
"138",13013,2,11,3258.65,0.693147180559945,2.39789527279837,8.08909896524771,-2.24700830764392,1.64408039265929,1.18626470280594
"139",13014,11,10,3365.43,2.39789527279837,2.30258509299405,8.12134073339113,-1.00068665049355,1.5373187998472,1.20990576979518
"140",13015,54,5,3346.28,3.98898404656427,1.6094379124341,8.11563444353829,0.162539990569575,0.760890749855915,1.20572166983916
"141",13016,74,3,789.89,4.30406509320417,1.09861228866811,6.6720202871531,0.392892107678726,0.188689990666781,0.147200970046578
"142",13017,8,1,204,2.07944154167984,0,5.3186100698158,-1.23350449830368,-1.04191935307745,-0.845178277570094
"143",13018,17,28,7272.75,2.83321334405622,3.3322045101752,8.89190351571527,-0.682430632242085,2.69064585467172,1.77491592293906
"144",13021,5,9,2584.4,1.6094379124341,2.19722457733622,7.85728734463609,-1.5771187277228,1.41929933441101,1.01629033826778
"145",13023,65,2,689.9,4.17438726989564,0.693147180559945,6.5366915975913,0.298086147562162,-0.265491303086169,0.0479720877698472
"146",13026,2,5,936.15,0.693147180559945,1.6094379124341,6.84188253483143,-2.24700830764392,0.760890749855915,0.271751359418644
"147",13027,114,6,6912,4.7361984483945,1.79175946922805,8.84102877797183,0.708819816765396,0.965118040658062,1.73761235206469
"148",13028,23,2,659.68,3.13549421592915,0.693147180559945,6.49190644611923,-0.46143657518885,-0.265491303086169,0.0151336664597941
"149",13029,31,3,1247.5,3.43398720448515,1.09861228866811,7.12897698473365,-0.243211795915804,0.188689990666781,0.482261499315039
"150",13030,12,1,371.74,2.484906649788,0,5.91846365422349,-0.937073636902634,-1.04191935307745,-0.405339534557036
"151",13032,53,2,996.52,3.97029191355212,0.693147180559945,6.90436955387793,0.148874387834808,-0.265491303086169,0.317569560103706
"152",13033,358,1,190.55,5.8805329864007,0,5.25043928630357,1.54542959168505,-1.04191935307745,-0.895164061617446
"153",13034,55,1,476.91,4.00733318523247,0,6.16753745502918,0.175954834097688,-1.04191935307745,-0.222707788558498
"154",13035,74,2,886.63,4.30406509320417,0.693147180559945,6.78754053912817,0.392892107678726,-0.265491303086169,0.231905444174934
"155",13037,139,3,881.07,4.93447393313069,1.09861228866811,6.78125056986387,0.853776735522954,0.188689990666781,0.227293365083115
"156",13038,81,3,908.46,4.39444915467244,1.09861228866811,6.81186092858339,0.458970851970618,0.188689990666781,0.249738211712927
"157",13040,9,2,676.99,2.19722457733622,0.693147180559945,6.51780420351531,-1.14739468017171,-0.265491303086169,0.0341230287909296
"158",13043,274,1,471.57,5.61312810638807,0,6.15627958852207,1.34993296980596,-1.04191935307745,-0.230962546023
"159",13044,292,1,560.47,5.67675380226828,0,6.32895412320671,1.39644898181255,-1.04191935307745,-0.104350065477345
"160",13045,100,1,305.28,4.60517018598809,0,5.72155690275537,0.613026566208677,-1.04191935307745,-0.549720130602057
"161",13046,31,2,629.31,3.43398720448515,0.693147180559945,6.44478287265153,-0.243211795915804,-0.265491303086169,-0.0194193875838567
"162",13047,32,7,2712.47,3.46573590279973,1.94591014905531,7.90565180396735,-0.220000688963434,1.13778975468916,1.0517532638078
"163",13048,15,4,1805.91,2.70805020110221,1.38629436111989,7.49887527106016,-0.773935961651639,0.510936746905112,0.753487014223293
"164",13049,65,2,656.68,4.17438726989564,0.693147180559945,6.48734910700467,0.298086147562162,-0.265491303086169,0.0117920271669126
"165",13050,15,16,5356.6,2.70805020110221,2.77258872223978,8.58610339281945,-0.773935961651639,2.06379284688767,1.55068996986661
"166",13052,213,1,348.15,5.36129216570943,0,5.85292061265991,1.16581861980572,-1.04191935307745,-0.453398543895193
"167",13055,79,3,1201.96,4.36944785246702,1.09861228866811,7.09179203065468,0.44069268844755,0.188689990666781,0.454995873358593
"168",13058,25,3,271.4,3.2188758248682,1.09861228866811,5.60396213937399,-0.400477243131566,0.188689990666781,-0.635945726739245
"169",13059,250,1,183.4,5.52146091786225,0,5.21221466749463,1.28291614612979,-1.04191935307745,-0.923192014981569
"170",13060,254,1,307.53,5.53733426701854,0,5.7288977621346,1.29452096851679,-1.04191935307745,-0.54433749316198
"171",13061,73,1,248.61,4.29045944114839,0,5.51628755908825,0.382945172472302,-1.04191935307745,-0.700232543038185
"172",13062,192,1,346.98,5.25749537202778,0,5.84955530092529,1.08993398177785,-1.04191935307745,-0.455866136857343
"173",13064,13,4,1119.49,2.56494935746154,1.38629436111989,7.02071782584007,-0.878555337029076,0.510936746905112,0.402881174507242
"174",13066,25,2,430.9,3.2188758248682,0.693147180559945,6.06610809010375,-0.400477243131566,-0.265491303086169,-0.297080211318071
"175",13067,83,1,115.46,4.4188406077966,0,4.74978987559803,0.476803161868142,-1.04191935307745,-1.26226198887646
"176",13068,11,2,344,2.39789527279837,0.693147180559945,5.84093231280344,-1.00068665049355,-0.265491303086169,-0.462188886866877
"177",13069,1,22,3385.32,0,3.09104245335832,8.12723325445894,-2.75376021231404,2.42050844265057,1.21422642257948
"178",13070,193,1,228.8,5.26269018890489,0,5.43328522695852,1.09373185244763,-1.04191935307745,-0.761093463736258
"179",13072,267,1,177.15,5.58724865840025,0,5.17756116541224,1.33101280403533,-1.04191935307745,-0.948601470210495
"180",13075,130,1,919.61,4.86753445045558,0,6.82405840296034,0.804838052232284,-1.04191935307745,0.25868193054256
"181",13077,2,3,415.55,0.693147180559945,1.09861228866811,6.0298435599771,-2.24700830764392,0.188689990666781,-0.323670942392247
"182",13078,4,25,11917.89,1.38629436111989,3.2188758248682,9.38580430223961,-1.7402564029738,2.56370085278928,2.1370654653687
"183",13079,5,5,220.1,1.6094379124341,1.6094379124341,5.39453622428858,-1.5771187277228,0.760890749855915,-0.789505918159092
"184",13080,180,1,58.08,5.19295685089021,0,4.06354165306706,1.04275061375977,-1.04191935307745,-1.7654490389147
"185",13081,12,9,25597.7,2.484906649788,2.19722457733622,10.1502616892748,-0.937073636902634,1.41929933441101,2.69759887708886
"186",13082,127,9,3595.48,4.84418708645859,2.19722457733622,8.18746059232979,0.787769063846666,1.41929933441101,1.25838772672555
"187",13083,5,2,303.75,1.6094379124341,0.693147180559945,5.71653415858136,-1.5771187277228,-0.265491303086169,-0.553403025130645
"188",13085,158,2,272.38,5.06259503302697,0.693147180559945,5.60756521691438,0.947444593117671,-0.265491303086169,-0.633303793544984
"189",13089,3,94,54155.26,1.09861228866811,4.54329478227,10.8996122318334,-1.95057744624288,4.04724728752521,3.24705529325841
"190",13090,9,13,8528.79,2.19722457733622,2.56494935746154,9.05121450306159,-1.14739468017171,1.83120584138912,1.89172966923311
"191",13091,29,1,319.82,3.36729582998647,0,5.76807096453856,-0.291969090181892,-1.04191935307745,-0.515613997040557
"192",13092,71,5,459.83,4.26267987704132,1.6094379124341,6.13107430399047,0.36263585373455,0.760890749855915,-0.249444157125831
"193",13093,276,7,6942.07,5.62040086571715,1.94591014905531,8.84536968474188,1.35525000022256,1.13778975468916,1.74079529374731
"194",13094,22,11,1485.18,3.09104245335832,2.39789527279837,7.30335858565162,-0.493934745823428,1.64408039265929,0.610125675084034
"195",13095,71,1,74.4,4.26267987704132,0,4.31079912538551,0.36263585373455,-1.04191935307745,-1.5841491039772
"196",13097,33,10,5893.32,3.49650756146648,2.30258509299405,8.68159175329775,-0.197503884422385,1.5373187998472,1.62070618971904
"197",13098,2,28,28658.88,0.693147180559945,3.3322045101752,10.2632221110768,-2.24700830764392,2.69064585467172,2.78042637237619
"198",13099,100,1,207.36,4.60517018598809,0,5.33493855000368,0.613026566208677,-1.04191935307745,-0.833205525572215
"199",13101,235,1,101.19,5.45958551414416,0,4.61798768969871,1.23767975252426,-1.04191935307745,-1.35890508525735
"200",13102,2,24,6336.29,0.693147180559945,3.17805383034795,8.75406448463026,-2.24700830764392,2.51797414064063,1.67384634905223
"201",13103,40,1,243.94,3.68887945411394,0,5.49733214628365,-0.0568630137124392,-1.04191935307745,-0.714131476307876
"202",13104,4,6,1098.48,1.38629436111989,1.79175946922805,7.00177371575464,-1.7402564029738,0.965118040658062,0.38899052888294
"203",13106,134,1,59.5,4.89783979995091,0,4.0876555740713,0.826993943519392,-1.04191935307745,-1.74776766302678
"204",13107,45,4,1524.07,3.80666248977032,1.38629436111989,7.32920527858194,0.0292468044195257,0.510936746905112,0.629077594727462
"205",13109,60,2,766.84,4.0943445622221,0.693147180559945,6.64240857144949,0.239567847688604,-0.265491303086169,0.125488371919156
"206",13110,32,7,1452.87,3.46573590279973,1.94591014905531,7.28136501641976,-0.220000688963434,1.13778975468916,0.593999033355511
"207",13113,1,23,10168.88,0,3.13549421592915,9.22709718902748,-2.75376021231404,2.47030103547864,2.02069450585967
"208",13115,12,4,2210.63,2.484906649788,1.38629436111989,7.70107805671132,-0.937073636902634,0.510936746905112,0.901750892920225
"209",13116,139,1,485.19,4.93447393313069,0,6.18474665038803,0.853776735522954,-1.04191935307745,-0.210089257884255
"210",13117,22,7,782.79,3.09104245335832,1.94591014905531,6.66299220080892,-0.493934745823428,1.13778975468916,0.140581184397784
"211",13118,20,5,1125,2.99573227355399,1.6094379124341,7.02562719957703,-0.563614918382561,0.760890749855915,0.406480940899532
"212",13120,239,1,30.6,5.47646355193151,0,3.42426265459315,1.25001909117515,-1.04191935307745,-2.23419621061169
"213",13121,270,1,254.73,5.59842195899838,0,5.54059665617072,1.33918147516081,-1.04191935307745,-0.682408055559136
"214",13122,95,2,922.39,4.55387689160054,0.693147180559945,6.82707653574753,0.575526630615347,-0.265491303086169,0.260894956797417
"215",13124,90,3,3866.33,4.49980967033027,1.09861228866811,8.26008687965658,0.535998709089648,0.188689990666781,1.31164047999377
"216",13126,5,6,1832.85,1.6094379124341,1.79175946922805,7.51368196978081,-1.5771187277228,0.965118040658062,0.764343929848617
"217",13127,78,1,259.17,4.35670882668959,0,5.55786998974641,0.431379333712211,-1.04191935307745,-0.669742495954157
"218",13130,95,1,64,4.55387689160054,0,4.16044436392662,0.575526630615347,-1.04191935307745,-1.69439575583543
"219",13131,24,3,1039.3,3.17805383034795,1.09861228866811,6.94639890257434,-0.430321732232512,0.188689990666781,0.348387306935279
"220",13132,262,1,77.3,5.5683445037611,0,4.34898678059568,1.31719219473583,-1.04191935307745,-1.5561482539317
"221",13133,274,2,109.8,5.61312810638807,0.693147180559945,4.69957086140958,1.34993296980596,-0.265491303086169,-1.29908475471492
"222",13134,86,4,1740.63,4.45434729625351,1.38629436111989,7.46205984445607,0.502761692045718,0.510936746905112,0.726492341886668
"223",13135,197,1,3096,5.28320372873799,0,8.03789853392959,1.10872906468984,-1.04191935307745,1.14872231923425
"224",13136,57,5,2545.38,4.04305126783455,1.6094379124341,7.84207451630897,0.202067912095274,0.760890749855915,1.00513563074747
"225",13137,11,8,3605.08,2.39789527279837,2.07944154167984,8.19012697912443,-1.00068665049355,1.28736479689639,1.26034283751696
